id_proyek,P001_biaya,P002_biaya,F001_biaya,F002_biaya,F003_biaya,S001_biaya,S002_biaya,S003_biaya,D001_biaya,D002_biaya,A001_biaya,A002_biaya,FN001_biaya,FN002_biaya,FN003_biaya,M001_biaya,M002_biaya,M003_biaya,total_biaya
PROJ_0777,8293200.0,17017500.0,36832500.0,111880600.0,480539000.0,374461500.0,543106200.0,448159400.0,39988750.0,16742250.0,109718600.0,60916850.0,35803950.0,117250000.0,507667500.00000006,131198350.0,81996200.0,117301500.0,3238873850.0
PROJ_0778,4575750.0,9797500.0,51300750.0,116167049.99999999,418829000.0,567938500.0,525211399.99999994,648493500.0,70036250.0,19970550.0,47620900.0,32724650.000000004,31528349.999999996,112520000.0,351598500.0,49156349.99999999,28533700.0,41360250.0,3127362950.0
PROJ_0779,6054600.0,8849000.0,32877000.0,82288000.0,345117000.0,486533000.0,450123800.0,405828600.0,49147500.0,17635950.0,50562950.0,46571850.0,16164400.0,43818750.0,188649000.0,28782700.0,28001350.0,36606000.0,2323611450.0
PROJ_0780,3296550.0,5820000.0,31008000.0,87246000.0,442136000.0,429656500.0,510893600.00000006,466298400.0,51000000.0,18054000.0,36315250.0,20962700.0,16885050.0,61505000.0,223902000.0,20313300.0,17292600.0,15651750.0,2458236700.0
PROJ_0781,5595150.0,13438000.0,56085000.0,194882700.0,805757500.0,922345500.0,836145800.0,910228600.0,82291250.0,27489600.0,67356850.0,37399600.0,35735350.0,167365000.0,464467500.00000006,63659900.00000001,44376150.0,47121750.0,4781741200.0
PROJ_0782,4027200.0000000005,4593500.0,43456500.0,102186600.0,396074500.0,519203500.0,651749000.0,504807399.99999994,62855000.0,21206250.0,29622050.0,21125150.0,25177950.0,117708750.0,383665500.0,22921100.000000004,22254700.0,25070999.999999996,2957705650.0
PROJ_0783,4266000.0,5473750.0,32851500.0,93532300.0,491784500.00000006,599668500.0,528523799.99999994,508852300.00000006,57741250.0,15704550.0,39890950.0,24778850.0,16864750.0,67796250.0,214708500.0,23453200.0,15029950.0,19413750.0,2760334650.0
PROJ_0784,5527950.0,7456250.0,68985750.0,179263150.0,885258000.0,675944000.0,699053600.0,722038900.0,84872500.0,25439400.000000004,48995500.0,38228950.0,20942250.0,93541250.0,323721000.0,32753050.0,26060450.0,25598250.0,3963680200.0
PROJ_0785,4887900.0,7800250.0,31650750.0,105429650.0,463037500.0,503158000.0,483287000.0,394731800.0,40055000.0,14160600.0,38918000.0,30191950.0,33822950.0,103202500.0,527854500.0,45047450.0,40185600.0,51627750.0,2919049150.0
PROJ_0786,5094300.0,7072000.0,25605750.000000004,66524149.99999999,316421000.0,315960500.0,285915000.0,362857600.0,29023750.0,13054500.000000002,50671700.0,34353900.0,13543950.000000002,42127500.0,170424000.0,29282500.0,18492500.0,27377249.999999996,1813801850.0
PROJ_0787,7447500.0,13722250.0,77532750.0,198893499.99999997,1105119000.0,993358000.0000001,1308025600.0,1246624600.0,99938750.0,35916750.0,81365300.0,38231800.0,66451699.99999999,236102500.0,824157000.0,56625299.99999999,36451350.0,58098000.0,6484061650.0
PROJ_0788,4948650.0,8849500.0,41160749.99999999,79309500.0,357000000.0,482229500.0,348987800.0,357803900.0,37842500.0,15575400.0,64909250.0,40628650.0,16166500.0,39126250.0,182947500.0,27919100.0,29359850.0,34167000.0,2168931600.0
PROJ_0789,1616700.0,3308500.0,9232500.0,18185500.0,103538500.0,145549500.0,116443600.0,99929400.0,13931250.0,4067100.0,16496650.0,12060250.0,4266150.0,13466250.0,44226000.0,11247200.0,7554300.0,9380250.0,634499600.0
PROJ_0790,961200.0,1130000.0,14411250.0,34210200.0,168325500.0,156854500.0,168236600.0,190837800.0,19661250.0,7240049.999999999,7848850.0,5403600.0,5105100.000000001,22630000.0,85801500.0,5328650.0,3415750.0,4978500.0,902380300.0
PROJ_0791,2798850.0,5486750.0,50580750.0,123883400.0,618868000.0,719938500.0,591136000.0,614039100.0,66851249.99999999,25609050.0,32081250.0,19691600.0,18952500.0,91933750.0,296667000.0,18989850.0,14122550.0,14951250.0,3326581400.0
PROJ_0792,5900400.0,8914250.0,35090250.0,72627300.0,337611500.0,540550000.0,444430000.0,462913100.0,41238750.0,14247000.000000002,50258450.0,46865400.0,14957600.0,58750000.0,230067000.0,29417649.999999996,30046250.0,27457500.0,2451342400.0
PROJ_0793,7499250.0,14476000.0,21066750.0,74997150.0,297466000.0,339378000.0,295205400.0,374274500.0,33831250.0,10814400.0,78347850.0,41485550.0,35588700.0,98823750.0,378360000.0,96292249.99999999,71731400.0,88130250.0,2357768450.0
PROJ_0794,12203550.0,15138250.0,66118500.0,183316500.0,641070000.0,1047099500.0,797073200.0,1146724300.0,100246250.0,34061400.0,103909900.0,83751050.0,88307100.0,323540000.0,1172250000.0,95072500.0,73882250.0,91210500.00000001,6074974750.0
PROJ_0795,7041600.0,11597750.0,110994000.0,350066250.0,1132387000.0,1539047500.0,1418491200.0,1368902800.0,107436250.0,52085700.0,71051450.0,38949050.0,46725000.0,172807500.0,565110000.0,39306550.0,27972750.0,38163000.0,7098135350.0
PROJ_0796,7813050.0,10109250.0,144828750.0,298279200.0,1721114000.0,1563757000.0,1256360000.0,1677013600.0,122475000.0,59538600.0,81910500.0,49058950.0,50956500.0,186958750.0,628249500.0,33932850.0,36476050.0,33470250.0,7962301800.0
PROJ_0797,2081550.0000000002,3286999.9999999995,22443000.0,54438100.0,199699000.0,236170000.0,302418200.0,258495300.0,29677500.0,10444500.0,26007200.000000004,12905750.0,14186200.0,56011250.0,160195500.0,22043899.999999996,14087450.0,20056500.0,1444647900.0
PROJ_0798,4060050.0000000005,5346000.0,37929750.0,77355900.0,415310000.0,621499500.0,490891800.0,642246700.0,42838750.0,19570500.0,43862500.0,25718400.000000004,20699000.0,76271250.0,242523000.00000003,24122150.0,13471900.0,18569250.0,2822286400.0
PROJ_0799,2800800.0,5761250.0,13656000.000000002,32889300.0,169447500.0,148437500.0,216531000.0,152425800.0,15960000.0,6439050.0,30013550.0,22528300.0,9908150.0,36063750.0,100030500.0,22702649.999999996,16328000.0,22866000.0,1024789100.0
PROJ_0800,584850.0,1057250.0,7771500.0,19900450.0,87507500.0,63555000.00000001,84152600.0,70276500.0,7222500.0,2657250.0,8431750.0,4943800.0,3619350.0,15063750.0,60574500.00000001,4788900.0,5008250.0,4548750.0,451664450.0
PROJ_0801,3759300.0,8435750.0,34952250.0,118052200.0,413023500.0,636899000.0,657736800.0,711107000.0,65709999.99999999,22504050.0,40179500.0,23956150.0,21475650.0,72661250.0,217683000.0,29242549.999999996,17511000.0,17478750.0,3112367700.0
PROJ_0802,4345500.0,6432250.000000001,51162750.0,99402349.99999999,510161500.00000006,689918500.0,605659600.0,719468400.0,55751250.0,19850400.0,31549100.0,23446950.0,29441300.0,129372500.0,432945000.0,27722749.999999996,24999000.0,24995999.999999996,3486625100.0
PROJ_0803,1047749.9999999999,2079500.0000000002,7831500.0,18833000.0,74468500.0,85253000.0,113954400.0,105215900.0,10071250.0,4113000.0000000005,10460300.0,8173800.000000001,8598100.0,26822500.0,88686000.0,12807800.0,8602100.0,11644500.0,598662900.0
PROJ_0804,7567500.0,11467000.0,85283999.99999999,217843050.0,940712000.0,1123356000.0,836067400.0,1187852300.0,75970000.0,29698200.0,73356950.0,36999650.0,29580250.0,100591250.0,457888500.0,40947900.0,25066600.0,34466250.0,5314714800.0
PROJ_0805,5187750.0,11618500.0,33009750.0,100356950.0,440478500.00000006,562523500.0,665469000.0,521617500.0,57393750.0,18396900.0,64445250.0,37540200.0,40689600.0,135956250.0,493699499.99999994,78785650.0,56767100.0,52734000.0,3376669650.0
PROJ_0806,3846899.9999999995,6880500.000000001,23854500.0,61029650.0,312400500.0,314706500.0,368205600.0,318819600.0,27081250.0,13094100.0,42458900.0,30781900.0,25801300.0,115747500.0,448384500.0,45587200.00000001,39059800.0,45545250.0,2243285450.0
PROJ_0807,6505350.0,11607250.0,36582750.0,85812250.0,460683000.0,457957000.0,352123800.0,380346700.0,34995000.0,15912000.000000002,50127950.0,33883650.0,13646850.0,40172500.0,206280000.0,32777700.0,22040200.0,26364000.0,2267817950.0
PROJ_0808,3307350.0,5189000.0,29132250.0,67980100.0,388577500.0,456617500.0,461785800.0,411318800.0,46982500.0,15376050.0,27692100.0,22162550.0,15972950.0,53977500.0,196236000.0,16233300.0,12842700.0,12951750.0,2244335700.0
PROJ_0809,4998750.0,7607500.0,45211500.00000001,140065350.0,472531999.99999994,759439500.0,631580600.0,555858500.0,52398750.0,22457250.0,48743200.0,30189099.999999996,59967600.0,199448750.0,599211000.0,51253300.0,35085700.0,39732000.0,3755780350.0
PROJ_0810,1542300.0,3143500.0,18828750.0,49293250.0,218178000.0,205608500.0,193452000.0,166083400.0,20541250.0,6396750.0,16457500.0,14254750.000000002,8857800.0,29572500.0,154489500.0,13689250.000000002,10865400.0,10899750.000000002,1142154150.0
PROJ_0811,3937799.9999999995,8114250.0,35302500.0,79962550.0,342686000.0,360002500.0,409845800.0,350237900.0,31332500.0,14132700.0,48464800.0,32107150.000000004,36199800.0,115142500.0,456808500.0,54325200.0,28723500.0,39510000.0,2446835950.0
PROJ_0812,4390650.0,9949250.0,87535500.00000001,206532150.00000003,777478000.0,1229043500.0,871514000.0,930123300.0,104256250.0,40058550.0,55527750.0,29023450.0,33337500.0,122250000.0,363397500.0,32328899.999999996,20181200.0,21904500.0,4938831950.0
PROJ_0813,1431000.0,2683500.0,13642500.0,25968450.0,117011000.0,162421500.0,145196800.0,133278000.0,11612500.0,5693400.0,16654700.0,8899600.0,9661750.0,36288750.0,133515000.0,14211999.999999998,11478350.0,12573750.0,862222550.0
PROJ_0814,856050.0,1491750.0,2946000.0,8374950.000000001,30651000.000000004,48269500.0,50156400.0,50527300.0,3490000.0,1293750.0,9739650.0,5206950.0,2919700.0,10368750.0,46912500.0,11442700.0,7047950.0,10560750.0,302255650.0
PROJ_0815,11332500.0,14054000.0,97712250.0,207053850.0,1341045000.0,1551198000.0,1567363000.0,1549157900.0,123673750.0,57154949.99999999,122326350.0,75119350.0,116916100.0,346218750.0,1234939500.0,98358600.0,91313950.0,113574750.0,8718512550.0
PROJ_0816,10534800.0,12954249.999999998,27101250.0,60345150.0,403461000.0,461481500.0,424663400.0,436403000.0,40687500.0,12887550.0,80512700.0,55443900.0,31224200.0,126917500.0,412362000.0,110505950.0,79519050.0,90477749.99999999,2877482450.0
PROJ_0817,7950749.999999999,10427500.0,35496750.0,66453849.99999999,417817500.0,469680000.0,427564200.0,383557400.0,48616250.0,17216100.0,69412950.0,41588150.0,16590700.0,57726250.0,180949500.0,38451450.0,29355300.0,38034000.0,2356888600.0
PROJ_0818,6147000.0,10256000.0,90463500.0,216418550.0,770304000.0,1024299500.0,776228600.0,1025406399.9999999,73533750.0,29409749.999999996,72861050.0,33548300.0,33475400.000000004,105028750.0,319941000.0,42262000.0,27903850.0,36382500.0,4693869900.0
PROJ_0819,9709050.0,11362500.0,63868500.0,162555800.0,810143500.0,814074000.0,968318400.0,1129206100.0,81712500.0,36564300.0,87188500.0,48077600.0,42981400.0,150942500.0,664884000.0,60039750.0,62095800.0,71232750.0,5274956950.0
PROJ_0820,2890500.0,6689000.0,17133750.0,29185600.0,193604500.0,183891500.0,221764200.0,179149300.0,21751250.0,7898400.0,43341950.0,28531350.0,8413300.0,38473750.0,118449000.00000001,25106450.0,19409000.0,30603750.0,1176286550.0
PROJ_0821,5931900.0,7554000.000000001,65963250.0,153091200.0,578476000.0,634153500.0,721877800.0,701271200.0,60493750.0,22213350.0,47296100.0,37924000.0,30175250.0,105226250.0,376258500.0,49769200.0,34902400.0,40215000.0,3672792650.0
PROJ_0822,2267100.0,5183250.0,35026500.0,93476800.0,390949000.0,593208500.0,551495000.0,540823500.0,60377500.0,20861550.0,25576549.999999996,16416000.000000002,21755300.0,77607500.0,255600000.0,16422850.0,13191100.0,15562500.0,2735800500.0
PROJ_0823,2529900.0,6069500.0,32841750.0,77703700.0,332290500.0,395523000.0,489715800.0,458829400.0,35651250.0,15220800.0,26825000.0,20494350.0,36620500.0,133431250.0,390973500.0,28856650.0,23784150.0,31675499.999999996,2539036500.0
PROJ_0824,6015750.0,9504500.0,22536750.0,47178700.0,196443500.0,275614000.0,245872200.0,204398400.0,23118750.0,8784000.0,49085400.0,27853050.0,20920550.0,58142500.0,249605999.99999997,65693100.0,53331200.0,48638250.0,1612736600.0
PROJ_0825,3374400.0,6940250.0,31686000.0,99326500.0,427762500.0,466326500.0,552622000.0,463640600.0,46803750.0,19529100.0,38487350.0,26509750.0,28117250.0,85673750.0,290385000.0,28926350.0,26263900.0,31327500.0,2673702450.0
PROJ_0826,1559250.0,2459750.0,5117250.0,14078499.999999998,70779500.0,79743000.0,82153400.0,86562800.0,6235000.0,2385900.0,13701050.0,10285650.0,7557200.0,20963750.0,92655000.0,15317850.0,13813800.0,15237749.999999998,540606400.0
PROJ_0827,6895350.0,12384500.0,34599000.0,80162350.0,420673500.0,528209500.0,465529400.0,553579000.0,36053750.0,14259150.0,79265700.0,55499950.0,23257150.0,83780000.0,340164000.0,60633050.0,57345600.0,60087750.0,2912378700.0
PROJ_0828,2913900.0,4483750.0,26957250.0,68931000.0,366443500.0,403759500.0,362208000.0,459382300.0,41548750.0,16562700.0,28607050.0,19668800.0,13537299.999999998,52275000.0,171013500.0,14173750.0,15142400.0,15914250.0,2083522700.0
PROJ_0829,1145700.0,1816500.0,9924000.0,19201150.0,96483500.0,108347500.0,111847400.0,105254700.0,13448750.0,3912750.0,13025350.0,8752350.0,5555900.0,24786250.0,81040500.0,10896999.999999998,7092800.0,7836000.0,630368100.0
PROJ_0830,2670900.0,5633000.0,12956250.0,40594550.0,144729500.0,214358000.0,205035600.0,174260500.0,16497499.999999998,6373799.999999999,31130050.0,20118150.0,5989200.0,24018750.0,73228500.0,17914600.0,14089400.0,16840500.0,1026438750.0
PROJ_0831,5523300.0,7458000.0,43152000.0,136753850.0,465511000.0,549195000.0,636657000.0,751623900.0,68756250.0,27442800.0,43656600.0,27587999.999999996,21242200.0,88753750.0,254290500.0,31971050.0,20839000.0,26634750.0,3207048950.0
PROJ_0832,10356300.0,15133250.000000002,100416750.00000001,213660200.0,1166931000.0,1441254500.0,1351096600.0,1155929600.0,145066250.0,51814800.0,98949450.0,73837800.0,106956850.0,362558750.0,1351921500.0,84933700.0,80924350.0,97664250.0,7909405900.0
PROJ_0833,5910900.0,10533750.0,114371250.0,289623050.0,1422288000.0,1319531000.0,1716548400.0,1298800900.0,119415000.0,55060200.0,66249050.0,49580500.0,44770250.0,155033750.0,642757500.0,33586900.0,27668550.0,30348750.0,7402077700.0
PROJ_0834,8038949.999999999,15970750.000000002,24494249.999999996,74412550.0,338342500.0,408462000.0,412413400.0,437722200.0,43917500.0,11986200.0,100543000.0,48255250.0,33446700.0,120863750.0,380731500.0,82061550.0,62309650.0,70590000.0,2674561700.0
PROJ_0835,1649100.0,2302000.0,14998500.0,38185850.0,138737000.0,161044000.0,184945600.0,218909600.0,17086250.0,5404050.0,20028850.0,10989600.0,8755950.0,38630000.0,140692500.0,13600000.0,9607650.0,11931750.0,1037498250.0
PROJ_0836,3579300.0,6661499.999999999,14982000.0,43465750.0,210196500.0,278036500.0,274556800.0,199441700.0,19815000.0,8166150.0,38129200.0,22289850.0,12958400.0,39610000.0,124956000.0,34393550.0,31210400.0,32399250.0,1394847850.0
PROJ_0837,8373900.0,16255000.000000002,112557750.0,196553250.0,1159672000.0,1470780500.0,1507602600.0,1186571900.0,150365000.0,43238700.0,82062750.0,54590800.0,111217750.0,329712500.0,1617282000.0,125987000.0,67685800.0,109000500.0,8349509700.0
PROJ_0838,2226900.0,2527750.0,24426750.0,66313250.0,284163500.0,260765500.0,309738800.0,287779600.0,22832500.0,7975350.0,19353150.0,11974750.0,20301400.0,67787500.0,318816000.0,22900700.0,15093000.0,16715250.0,1761691650.0
PROJ_0839,3575250.0,5915000.0,26464500.0,52434550.0,338172500.0,266750500.00000003,244588400.0,341226600.0,26517500.0,9446850.0,34407050.0,28307150.000000004,9246300.0,39522500.0,132583500.0,27416750.0,19092450.0,23345999.999999996,1629013350.0
PROJ_0840,4679100.0,7121750.0,19439250.0,47502450.0,164432500.0,271852000.0,235082400.0,261444099.99999997,20353750.0,7020900.0,36616850.0,25693699.999999996,10222800.0,38542500.0,166527000.0,35402500.0,33619300.0,36552000.0,1422104850.0
PROJ_0841,2859450.0,5365250.0,19428000.0,46566350.0,226040500.0,247750500.00000003,252800799.99999997,223332800.0,24021250.0,7319250.0,36509550.0,25007800.0,7131950.0,30910000.0,112423500.0,18800300.0,12050350.0,18555750.0,1316873350.0
PROJ_0842,4385400.0,6703749.999999999,59808750.0,136872250.0,538721500.0,946608500.0,734637400.0,813403200.0,80978750.0,23116950.0,52258000.0,33098950.000000004,39748100.0,143925000.0,605524500.0,45071250.0,25006800.0,32361750.0,4322230800.0
PROJ_0843,5490600.0,10617000.0,76807500.0,160530050.0,892015500.0,903611500.0,890222200.0,1012534499.9999999,85660000.0,34326450.0,55052150.0,41847500.0,56394800.0,154778750.0,616032000.0,50520600.0,30608500.0,45746250.0,5122795850.0
PROJ_0844,8647800.0,11995500.0,40011750.0,83503450.0,344122500.0,426721000.0,558511800.0,582630500.0,44235000.0,13919850.0,73657100.0,60975750.0,23150400.000000004,84611250.0,293418000.0,70164100.0,57528900.0,63807750.0,2841612400.0
PROJ_0845,9544350.0,18311000.0,36171000.0,92307600.0,351636500.0,441085000.0,534609600.0,475862600.0,51528750.0,16742250.0,100980900.0,79139750.0,41055350.0,132153750.0,619344000.0,121538949.99999999,111413900.0,96729000.0,3330154250.0
PROJ_0846,4866750.0,7940750.0,35598000.0,105662750.0,508869499.99999994,588316000.0,581306600.0,708623800.0,60930000.0,24087600.0,46552250.0,30188150.0,21521500.0,74620000.0,293076000.0,25057150.0,15215850.0,21848250.0,3154280900.0
PROJ_0847,6131850.0,14333500.0,115765500.0,275733250.0,1089504500.0,1533214500.0,1472724400.0,1664820700.0,151888750.0,52473600.0,63499850.0,46645000.0,50248100.0,207857500.0,759591000.0,45594000.0,29311100.0,29715000.0,7609052100.0
PROJ_0848,10768200.0,18356000.0,52197000.0,162565050.0,674483500.0,734635000.0,1057498399.9999999,1024058100.0,97591250.0,25253550.000000004,94582050.0,72010000.0,76589800.0,248937500.0,926396999.9999999,85046750.0,83312450.0,105266250.0,5549547850.0
PROJ_0849,4426950.0,7957250.000000001,46381500.0,116359450.0,489200500.0,520476500.0,726385800.0,587771500.0,64951250.0,22626900.0,56268700.0,39283450.0,34749750.0,118451250.0,423985500.0,45769950.0,34913450.0,41295000.0,3381254650.0
PROJ_0850,7481250.0,12402500.0,22479750.0,68355650.0,245845500.00000003,412167000.0,383689600.0,296441700.0,36056250.0,11528100.0,92167800.0,60515950.0,33766950.0,108812500.0,445320000.0,91624900.0,76024000.0,65903250.0,2470582650.0
PROJ_0851,2613750.0,3992499.9999999995,25911750.0,83188950.0,342575500.0,455895500.0,324301600.0,408505800.0,40687500.0,10874250.0,26037650.0,16372300.0,17913700.0,75626250.0,215752500.0,21603600.0,16767399.999999998,16776750.0,2105397250.0
PROJ_0852,7329750.0,11702750.0,85698750.0,258940800.0,954490500.0,1223353000.0,1207918600.0,1381076300.0,137108750.0,37960650.0,69022900.0,42200900.0,55253100.0,219868750.0,912874500.0,63152450.0,39013650.0,57552750.0,6764518850.0
PROJ_0853,6219000.0,8875000.0,41622750.0,126401250.0,425263500.0,727339000.0,747279400.0,761741000.0,51652500.0,18757350.0,66930550.0,37784350.0,31047800.0,119272500.0,343494000.0,49994450.0,42589300.0,44646750.0,3650910450.0
PROJ_0854,7652400.0,15322500.0,55652250.0,105028200.0,626390500.0,594054000.0,686460600.0,770296400.0,61151250.0,20251350.0,83815800.0,47948400.0,61171250.0,195023750.0,834138000.0,101899700.0,56149600.0,86515500.0,4408921450.0
PROJ_0855,3663600.0,6597000.0,50070750.0,115593550.00000001,499553500.00000006,819318000.0,852864600.0,905562900.0,83107500.0,24821550.0,37962450.0,23441250.0,37638650.0,151896250.0,433534500.0,31759400.0,26937950.0,36875250.0,4141198650.0
PROJ_0856,3724650.0,6894000.0,46763250.0,111153550.00000001,525333999.99999994,732497500.0,751816800.0,656971300.0,57416250.0,19498500.0,31840550.0,22027650.0,28774900.0,127705000.0,481608000.0,35343000.0,26891150.0,34117500.0,3700377550.0
PROJ_0857,12478500.0,15927250.0,108422250.00000001,268462750.0,1658698500.0,1233812500.0,1416737000.0,1516255500.0,146771250.0,52479450.0,121014100.0,73175650.0,140100450.0,365852500.0,1806295500.0,123636750.0,81146000.0,125422500.0,9266688400.0
PROJ_0858,10424250.0,16818250.0,34415250.0,69454550.0,298435000.0,359508500.0,488236000.0,475319400.0,46980000.0,16159950.0,96248100.0,51319000.00000001,29853250.0,121830000.0,490729500.0,87339200.0,89599900.0,95167500.0,2877837600.0
PROJ_0859,4078950.0,8484250.0,68760000.0,178388100.0,715343000.0,735366500.0,637862400.0,796137200.0,81167500.0,31422150.0,53428150.00000001,25258600.0,46004350.0,118490000.0,405058500.0,41217350.0,33319000.0,39025500.0,4018811500.0
PROJ_0860,4352700.0,5662250.0,27657750.0,65212500.0,375725500.0,444970500.0,389275600.0,450254600.0,43952500.0,16782300.0,38954250.0,24509050.0,23959250.0,86163750.0,262372499.99999997,26452850.0,29501550.0,31839749.999999996,2347599150.0
PROJ_0861,6755250.0,13123500.000000002,63711000.0,128752600.0,609841000.0,842887500.0,737548000.0,637881700.0,76317500.0,24263099.999999996,83492449.99999999,47633950.0,49122150.0,184561250.0,912424500.0,91253450.0,75301200.0,62040750.0,4646910850.0
PROJ_0862,4121699.9999999995,6172500.0,19861500.0,43347350.0,221348500.00000003,176130000.0,182583800.0,247272400.0,17590000.0,6003450.0,45457500.0,23166700.0,11225550.0,44073750.0,153468000.0,25927549.999999996,24809200.0,28412250.0,1280971700.0
PROJ_0863,3316500.0,6476500.0,17428500.0,31142900.0,142961500.0,224048000.0,207436600.0,233828200.0,16786250.0,5757300.0,39870650.00000001,28995900.000000004,8622250.0,42106250.0,126229500.0,24191850.0,23023650.0,24119249.999999996,1206341550.0
PROJ_0864,6835800.0,9677500.0,20995500.0,45920700.0,271158500.0,344840500.0,292245800.0,294744200.0,33645000.0,8698500.0,73500500.0,44017300.0,28432950.0,80807500.0,291384000.0,66900099.99999999,44357950.0,55071750.0,2013234050.0
PROJ_0865,3045450.0,3811999.9999999995,13695000.0,38106300.0,185062000.0,240682500.0,201586000.0,269155600.0,25542500.0,7202700.0,29345100.0,16224100.0,19166700.0,82952500.0,294106500.0,27375950.0,21930350.0,23253750.0,1502245000.0
PROJ_0866,8783850.0,15608750.0,60897000.0,209586500.00000003,896682000.0000001,850145500.0,1199990400.0,1135870000.0,89748750.0,35219250.0,104591400.0,71113200.0,46465650.0,192827500.0,749097000.0,88694950.0,47000850.0,65569500.0,5867892050.0
PROJ_0867,2327700.0,2704250.0,29612250.0,77448400.0,347896500.0,462631000.0,360718400.0,481469200.0,36987500.0,16470900.0,18944250.0,10480400.0,16805250.0,56306250.0,171157500.0,10419300.0,9087000.0,12098250.0,2123564300.0
PROJ_0868,7976700.0,17114750.0,97401000.0,278783900.0,1128196500.0,1011873500.0000001,1469921600.0,1072257400.0000001,136751250.0,35163900.0,81414600.0,68727750.0,108029950.0,317748750.0,1354239000.0,86068450.0,86767850.0,71395500.0,7429832350.0
PROJ_0869,2823300.0,3838000.0000000005,25063500.0,67347400.0,298392500.0,307325000.0,299007800.0,280630700.0,35632500.0,9290250.0,30722600.0,18126000.0,19502350.0,58330000.0,213336000.0,27679400.0,21541650.0,21624750.0,1740213700.0
PROJ_0870,8153700.000000001,12805000.000000002,106174500.0,221968550.0,1347241500.0,1645656500.0,1330751800.0,1387711100.0,159337500.0,45133650.0,75852400.0,50195150.0,48036450.0,164621250.0,622782000.0,38983550.0,32942000.0,40005000.0,7338351600.0
PROJ_0871,5374350.0,6354000.0,25602000.0,53601900.0,302090000.0,271576500.0,344323000.0,340470000.0,29127500.0,13387950.0,38249550.0,25410600.0,11587100.0,39348750.0,127579500.0,24521650.0,17553900.0,26928000.0,1703086250.0
PROJ_0872,9176250.0,13361250.000000002,35613750.0,106687650.00000001,486837500.0,428982000.0,567645400.0,455764200.0,43863750.0,20457450.0,108275850.0,51031149.99999999,29934800.0,101500000.0,371722500.0,84745850.0,58199700.0,78930000.0,3052729050.0
PROJ_0873,9386700.0,17810250.0,98909250.0,296999000.0,1006944000.0000001,1446565000.0,1700603800.0,1403386300.0,127438750.0,46329750.0,119362550.00000001,65903400.0,119581700.0,452492500.0,1881792000.0,135100700.0,80794350.0,122992500.0,9132392500.0
PROJ_0874,1433700.0,2306000.0,19027500.0,38598400.0,232322000.0,265268500.00000003,250987800.0,216174200.0,22488750.0,9455400.0,10290650.0,8475900.0,9947700.000000002,29208750.0,94437000.0,6110650.0,5149950.0,7089750.0,1228772600.0
PROJ_0875,5765850.0,10462000.0,81927749.99999999,148647500.0,835609500.0,940272000.0,980568400.0,905213700.0,85455000.0,35147250.0,60073500.0,34818450.0,40575150.0,176351250.0,674550000.0,47602550.0,28506400.0,37466250.0,5129012500.0
PROJ_0876,5368200.0,8831000.0,19420500.0,58861450.0,266840500.0,356991000.0,295048600.0,360258000.0,37956250.0,10997550.0,43652250.0,24817800.0,9274650.0,47198750.0,172458000.0,21958050.0,24284650.0,21000750.0,1785217950.0
PROJ_0877,6473100.0,11280250.0,74523000.0,197063850.0,940712000.0,965665500.0,1359554000.0,990467000.0,84675000.0,44644950.0,64287200.0,41591000.0,50321950.0,159990000.0,643837500.0,51410550.0,41401100.0,46582500.0,5774480450.0
PROJ_0878,1278300.0,2154500.0,5144250.0,16205999.999999998,72080000.0,90554000.0,86357600.0,69432600.0,6497500.0,3099600.0,10760450.0,8128200.0,2818550.0,8186249.999999999,31765500.0,7467249.999999999,3885700.0,6026250.0,431842500.0
PROJ_0879,8149950.000000001,9595000.0,25900499.999999996,71622750.0,367412500.0,398135500.0,337472800.0,344999900.0,36113750.0,12708900.0,63598450.0,53314950.0,16174550.0,80636250.0,299763000.0,61166000.0,46689500.0,44097750.0,2277552000.0
PROJ_0880,3397950.0,5237250.0,19660500.0,56203000.0,200039000.0,279756000.0,336718200.0,308052600.0,25232500.0,8472600.0,30972000.0,22782900.0,26080600.0,78317500.0,345793500.0,44965850.0,29638050.0,33441000.0,1854761000.0
PROJ_0881,3965400.0,7256750.0,44543250.0,76121950.0,377850500.0,445730500.0,602504000.0,440011400.0,58517500.0,14664600.0,38039300.0,21791100.0,17432450.0,61535000.0,249380999.99999997,21391100.0,15863900.0,20640750.0,2517240450.0
PROJ_0882,7873350.0,12530750.0,73644750.0,165129150.0,884509999.9999999,932235000.0,1133399400.0,1073072200.0,77151250.0,26440650.000000004,76051050.0,48826200.0,81692450.0,333711250.0,1027453500.0,71606550.0,59820150.0,54584250.0,6139731900.0
PROJ_0883,3509850.0,6582750.0,34093500.0,119382349.99999999,540158000.0,499158499.99999994,696025400.0,668766500.0,56497500.0,18331650.0,32606150.0,24389350.0,26746650.000000004,98886250.0,448681500.0,31569850.000000004,24200800.0,30168000.0,3359754550.0
PROJ_0884,8917800.0,16631750.0,94539000.0,213921050.0,851683000.0,1148607000.0,872102000.0,1072684199.9999999,101268750.0,37502550.0,106155950.0,60779100.0,99901200.0,361756250.0,1103490000.0,101816400.0,99446100.0,102966000.00000001,6454168100.0
PROJ_0885,5853450.0,9695250.0,23379000.000000004,61678999.99999999,277287000.0,353314500.0,320646200.0,308760700.0,25578750.0,12340800.0,56825500.0,40576400.0,27342000.0,100661250.0,375633000.0,73263200.0,54547350.0,61379250.0,2188762600.0
